name,album,year,artist,featured_artists,track_number,tracks_on_album,explicit,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,time_signature,album_image_url
O Green World,Demon Days,2005,Gorillaz,,4,15,0,275000,58,0.672,0.768,0,-7.718,1,0.0347,0.00201,0.905,0.136,0.858,122.583,audio_features,4hNPMfFHauPIbOKvdYqFt7,spotify:track:4hNPMfFHauPIbOKvdYqFt7,https://api.spotify.com/v1/tracks/4hNPMfFHauPIbOKvdYqFt7,https://api.spotify.com/v1/audio-analysis/4hNPMfFHauPIbOKvdYqFt7,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
Dirty Harry,Demon Days,2005,Gorillaz,,5,15,0,230426,69,0.625,0.877,10,-7.176,0,0.162,0.0315,0.0811,0.672,0.865,192.296,audio_features,2bfGNzdiRa1jXZRdfssSzR,spotify:track:2bfGNzdiRa1jXZRdfssSzR,https://api.spotify.com/v1/tracks/2bfGNzdiRa1jXZRdfssSzR,https://api.spotify.com/v1/audio-analysis/2bfGNzdiRa1jXZRdfssSzR,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
Feel Good Inc.,Demon Days,2005,Gorillaz,,6,15,0,222640,82,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,audio_features,0d28khcov6AiegSCpG5TuT,spotify:track:0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
El Mañana,Demon Days,2005,Gorillaz,,7,15,0,235360,63,0.644,0.728,9,-8.396,0,0.029,0.000988,0.0279,0.473,0.607,132.488,audio_features,0dcMqjeDpwqB2xhzMsld0p,spotify:track:0dcMqjeDpwqB2xhzMsld0p,https://api.spotify.com/v1/tracks/0dcMqjeDpwqB2xhzMsld0p,https://api.spotify.com/v1/audio-analysis/0dcMqjeDpwqB2xhzMsld0p,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
Every Planet We Reach Is Dead,Demon Days,2005,Gorillaz,,8,15,0,295267,57,0.579,0.493,4,-7.062,0,0.0271,0.0168,0.0133,0.0752,0.367,88.172,audio_features,2pw9RZWZibttZzoFhwjuy6,spotify:track:2pw9RZWZibttZzoFhwjuy6,https://api.spotify.com/v1/tracks/2pw9RZWZibttZzoFhwjuy6,https://api.spotify.com/v1/audio-analysis/2pw9RZWZibttZzoFhwjuy6,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
November Has Come,Demon Days,2005,Gorillaz,,9,15,0,165093,59,0.702,0.567,7,-8.561,1,0.239,0.0815,2.75E-05,0.0864,0.667,84.153,audio_features,6lrDckuosGpwEHtm1hHBcf,spotify:track:6lrDckuosGpwEHtm1hHBcf,https://api.spotify.com/v1/tracks/6lrDckuosGpwEHtm1hHBcf,https://api.spotify.com/v1/audio-analysis/6lrDckuosGpwEHtm1hHBcf,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
All Alone,Demon Days,2005,Gorillaz,Roots Manuva,10,15,0,213333,58,0.585,0.809,7,-7.837,1,0.125,0.00144,0.35,0.272,0.456,148.151,audio_features,76Ug1q4l6rGwJ2ubV5wh3X,spotify:track:76Ug1q4l6rGwJ2ubV5wh3X,https://api.spotify.com/v1/tracks/76Ug1q4l6rGwJ2ubV5wh3X,https://api.spotify.com/v1/audio-analysis/76Ug1q4l6rGwJ2ubV5wh3X,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
White Light,Demon Days,2005,Gorillaz,,11,15,0,133067,53,0.595,0.831,11,-7.846,0,0.265,0.00135,0.822,0.34,0.407,154.845,audio_features,7hnW9af7GuGH5lyUUTa8UH,spotify:track:7hnW9af7GuGH5lyUUTa8UH,https://api.spotify.com/v1/tracks/7hnW9af7GuGH5lyUUTa8UH,https://api.spotify.com/v1/audio-analysis/7hnW9af7GuGH5lyUUTa8UH,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
DARE,Demon Days,2005,Gorillaz,,12,15,0,245000,74,0.76,0.891,11,-5.852,0,0.0372,0.0229,0.0869,0.298,0.966,120.264,audio_features,4Hff1IjRbLGeLgFgxvHflk,spotify:track:4Hff1IjRbLGeLgFgxvHflk,https://api.spotify.com/v1/tracks/4Hff1IjRbLGeLgFgxvHflk,https://api.spotify.com/v1/audio-analysis/4Hff1IjRbLGeLgFgxvHflk,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
Fire Coming out of the Monkey's Head,Demon Days,2005,Gorillaz,,13,15,0,199000,55,0.769,0.621,9,-7.874,0,0.107,0.333,0.00233,0.157,0.649,100.25,audio_features,1S9tfxdFr4TqoqA14gnKj3,spotify:track:1S9tfxdFr4TqoqA14gnKj3,https://api.spotify.com/v1/tracks/1S9tfxdFr4TqoqA14gnKj3,https://api.spotify.com/v1/audio-analysis/1S9tfxdFr4TqoqA14gnKj3,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
Demon Days,Demon Days,2005,Gorillaz,,15,15,0,268400,54,0.499,0.637,2,-9.035,1,0.0401,0.0265,0.228,0.226,0.103,125.198,audio_features,2k6hpKTyubRVOmQR11ViY3,spotify:track:2k6hpKTyubRVOmQR11ViY3,https://api.spotify.com/v1/tracks/2k6hpKTyubRVOmQR11ViY3,https://api.spotify.com/v1/audio-analysis/2k6hpKTyubRVOmQR11ViY3,4,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf
Orchestral Intro (feat. Sinfonia ViVA),Plastic Beach,2010,Gorillaz,Sinfonia ViVa,1,16,0,69387,49,0.107,0.376,4,-12.342,1,0.0397,0.982,0.905,0.347,0.0334,161.42,audio_features,3s2f6XU5sJ6aqEe7GgDBta,spotify:track:3s2f6XU5sJ6aqEe7GgDBta,https://api.spotify.com/v1/tracks/3s2f6XU5sJ6aqEe7GgDBta,https://api.spotify.com/v1/audio-analysis/3s2f6XU5sJ6aqEe7GgDBta,3,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Welcome to the World of the Plastic Beach (feat. Snoop Dogg and Hypnotic Brass Ensemble),Plastic Beach,2010,Gorillaz,Snoop Dogg,2,16,0,215507,53,0.645,0.777,2,-7.235,1,0.0418,0.00653,0.0039,0.119,0.331,88.455,audio_features,46WOptLnXUtH3LOyYvmMO1,spotify:track:46WOptLnXUtH3LOyYvmMO1,https://api.spotify.com/v1/tracks/46WOptLnXUtH3LOyYvmMO1,https://api.spotify.com/v1/audio-analysis/46WOptLnXUtH3LOyYvmMO1,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
"White Flag (feat. Bashy, Kano and the National Orchestra for Arabic Music)",Plastic Beach,2010,Gorillaz,The National Orchestra for Arabic Music,3,16,0,223467,51,0.73,0.639,0,-6.987,1,0.142,0.0725,0.000795,0.174,0.563,102.333,audio_features,3famfyGuWw5QFcVO5Xk1uW,spotify:track:3famfyGuWw5QFcVO5Xk1uW,https://api.spotify.com/v1/tracks/3famfyGuWw5QFcVO5Xk1uW,https://api.spotify.com/v1/audio-analysis/3famfyGuWw5QFcVO5Xk1uW,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Rhinestone Eyes,Plastic Beach,2010,Gorillaz,,4,16,0,200173,75,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,audio_features,1foMv2HQwfQ2vntFf9HFeG,spotify:track:1foMv2HQwfQ2vntFf9HFeG,https://api.spotify.com/v1/tracks/1foMv2HQwfQ2vntFf9HFeG,https://api.spotify.com/v1/audio-analysis/1foMv2HQwfQ2vntFf9HFeG,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Stylo (feat. Mos Def and Bobby Womack),Plastic Beach,2010,Gorillaz,Mos Def,5,16,0,270520,64,0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,audio_features,6LUfuyLgvgqrykiTE6sJHY,spotify:track:6LUfuyLgvgqrykiTE6sJHY,https://api.spotify.com/v1/tracks/6LUfuyLgvgqrykiTE6sJHY,https://api.spotify.com/v1/audio-analysis/6LUfuyLgvgqrykiTE6sJHY,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Superfast Jellyfish (feat. Gruff Rhys and De La Soul),Plastic Beach,2010,Gorillaz,De La Soul,6,16,0,174867,59,0.705,0.751,7,-4.767,1,0.287,0.0598,2.51E-06,0.907,0.819,80.727,audio_features,1UJNbgfTzG1gZZTWFJdMf1,spotify:track:1UJNbgfTzG1gZZTWFJdMf1,https://api.spotify.com/v1/tracks/1UJNbgfTzG1gZZTWFJdMf1,https://api.spotify.com/v1/audio-analysis/1UJNbgfTzG1gZZTWFJdMf1,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Empire Ants (feat. Little Dragon),Plastic Beach,2010,Gorillaz,Little Dragon,7,16,0,283573,66,0.601,0.772,0,-4.137,0,0.031,0.181,0.0543,0.0928,0.294,99.445,audio_features,3a6PN6BRB8PP3ms48s7kU1,spotify:track:3a6PN6BRB8PP3ms48s7kU1,https://api.spotify.com/v1/tracks/3a6PN6BRB8PP3ms48s7kU1,https://api.spotify.com/v1/audio-analysis/3a6PN6BRB8PP3ms48s7kU1,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Glitter Freeze (feat. Mark E Smith),Plastic Beach,2010,Gorillaz,Mark E. Smith,8,16,0,243253,54,0.259,0.73,0,-4.856,1,0.0536,5.57E-05,0.767,0.166,0.156,90.392,audio_features,4EJFCpthcrP6oOUUXQZ22Z,spotify:track:4EJFCpthcrP6oOUUXQZ22Z,https://api.spotify.com/v1/tracks/4EJFCpthcrP6oOUUXQZ22Z,https://api.spotify.com/v1/audio-analysis/4EJFCpthcrP6oOUUXQZ22Z,3,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Some Kind of Nature (feat. Lou Reed),Plastic Beach,2010,Gorillaz,Lou Reed,9,16,0,179867,55,0.769,0.75,10,-5.092,1,0.0304,0.115,0.0208,0.0909,0.942,97.229,audio_features,4M88Wd7Aps5LGRWMOC7gSH,spotify:track:4M88Wd7Aps5LGRWMOC7gSH,https://api.spotify.com/v1/tracks/4M88Wd7Aps5LGRWMOC7gSH,https://api.spotify.com/v1/audio-analysis/4M88Wd7Aps5LGRWMOC7gSH,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
On Melancholy Hill,Plastic Beach,2010,Gorillaz,,10,16,0,233867,77,0.689,0.739,2,-5.81,1,0.026,1.51E-05,0.509,0.064,0.578,120.423,audio_features,0q6LuUqGLUiCPP1cbdwFs3,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,https://api.spotify.com/v1/tracks/0q6LuUqGLUiCPP1cbdwFs3,https://api.spotify.com/v1/audio-analysis/0q6LuUqGLUiCPP1cbdwFs3,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Broken,Plastic Beach,2010,Gorillaz,,11,16,0,197053,58,0.493,0.918,0,-4.618,1,0.034,0.00452,0.0858,0.427,0.703,158.897,audio_features,3THFKx88trZuOFlssVLJ5G,spotify:track:3THFKx88trZuOFlssVLJ5G,https://api.spotify.com/v1/tracks/3THFKx88trZuOFlssVLJ5G,https://api.spotify.com/v1/audio-analysis/3THFKx88trZuOFlssVLJ5G,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Sweepstakes (feat. Mos Def and Hypnotic Brass Ensemble),Plastic Beach,2010,Gorillaz,Mos Def,12,16,0,320467,49,0.724,0.803,5,-4.017,0,0.178,0.114,0,0.214,0.565,138.17,audio_features,5SM5amC17V4itA5jxIICjS,spotify:track:5SM5amC17V4itA5jxIICjS,https://api.spotify.com/v1/tracks/5SM5amC17V4itA5jxIICjS,https://api.spotify.com/v1/audio-analysis/5SM5amC17V4itA5jxIICjS,3,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Plastic Beach (feat. Mick Jones and Paul Simonon),Plastic Beach,2010,Gorillaz,Paul Simonon,13,16,0,227213,63,0.537,0.893,0,-5.459,1,0.0893,0.00252,0.0211,0.0636,0.499,183.78,audio_features,2nZ33CKRbgpJQJJQKHuGXb,spotify:track:2nZ33CKRbgpJQJJQKHuGXb,https://api.spotify.com/v1/tracks/2nZ33CKRbgpJQJJQKHuGXb,https://api.spotify.com/v1/audio-analysis/2nZ33CKRbgpJQJJQKHuGXb,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
To Binge (feat. Little Dragon),Plastic Beach,2010,Gorillaz,Little Dragon,14,16,0,235707,56,0.576,0.511,2,-7.006,1,0.0315,0.58,3.89E-05,0.261,0.957,206.473,audio_features,1dvOwoHwZB9SwvRw2Gv3nz,spotify:track:1dvOwoHwZB9SwvRw2Gv3nz,https://api.spotify.com/v1/tracks/1dvOwoHwZB9SwvRw2Gv3nz,https://api.spotify.com/v1/audio-analysis/1dvOwoHwZB9SwvRw2Gv3nz,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Cloud of Unknowing (feat. Bobby Womack and Sinfonia ViVA),Plastic Beach,2010,Gorillaz,Sinfonia ViVa,15,16,0,186120,49,0.261,0.259,7,-12.056,1,0.033,0.812,0.0378,0.744,0.064,66.743,audio_features,0NDOVMOT6ah2k6HuXLrq5x,spotify:track:0NDOVMOT6ah2k6HuXLrq5x,https://api.spotify.com/v1/tracks/0NDOVMOT6ah2k6HuXLrq5x,https://api.spotify.com/v1/audio-analysis/0NDOVMOT6ah2k6HuXLrq5x,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Pirate Jet,Plastic Beach,2010,Gorillaz,,16,16,0,152453,51,0.664,0.576,10,-7.009,0,0.0368,0.0056,0.019,0.438,0.216,91.977,audio_features,0xSF7iHZQxaZYMAiBfobms,spotify:track:0xSF7iHZQxaZYMAiBfobms,https://api.spotify.com/v1/tracks/0xSF7iHZQxaZYMAiBfobms,https://api.spotify.com/v1/audio-analysis/0xSF7iHZQxaZYMAiBfobms,4,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985
Re-Hash,Gorillaz,2001,Gorillaz,,1,18,0,220840,45,0.837,0.79,7,-6.717,1,0.0933,0.0274,0.722,0.0569,0.782,100.293,audio_features,4TyL53zUFb1nJDVyU2sBHc,spotify:track:4TyL53zUFb1nJDVyU2sBHc,https://api.spotify.com/v1/tracks/4TyL53zUFb1nJDVyU2sBHc,https://api.spotify.com/v1/audio-analysis/4TyL53zUFb1nJDVyU2sBHc,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
5/4,Gorillaz,2001,Gorillaz,,2,18,0,162080,49,0.798,0.922,0,-3.382,1,0.0364,0.0948,0.000234,0.0698,0.805,96.4,audio_features,5zbkoIgrBO5VjrQIEChlre,spotify:track:5zbkoIgrBO5VjrQIEChlre,https://api.spotify.com/v1/tracks/5zbkoIgrBO5VjrQIEChlre,https://api.spotify.com/v1/audio-analysis/5zbkoIgrBO5VjrQIEChlre,5,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Tomorrow Comes Today,Gorillaz,2001,Gorillaz,,3,18,0,193600,53,0.751,0.596,6,-4.594,1,0.0302,0.0071,0.57,0.103,0.561,93.213,audio_features,3qdDjz9kOvquEFbvXBYOMQ,spotify:track:3qdDjz9kOvquEFbvXBYOMQ,https://api.spotify.com/v1/tracks/3qdDjz9kOvquEFbvXBYOMQ,https://api.spotify.com/v1/audio-analysis/3qdDjz9kOvquEFbvXBYOMQ,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
New Genius (Brother),Gorillaz,2001,Gorillaz,,4,18,0,239987,43,0.557,0.785,7,-7.37,1,0.0398,0.121,0.00535,0.181,0.497,168.988,audio_features,7cKs1U32CF8kKPkT2R4WQD,spotify:track:7cKs1U32CF8kKPkT2R4WQD,https://api.spotify.com/v1/tracks/7cKs1U32CF8kKPkT2R4WQD,https://api.spotify.com/v1/audio-analysis/7cKs1U32CF8kKPkT2R4WQD,3,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Clint Eastwood,Gorillaz,2001,Gorillaz,,5,18,1,340920,71,0.663,0.694,10,-8.627,0,0.172,0.0249,0,0.0698,0.524,167.964,audio_features,7yMiX7n9SBvadzox8T5jzT,spotify:track:7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Man Research (Clapper),Gorillaz,2001,Gorillaz,,6,18,0,272947,42,0.625,0.716,8,-11.376,0,0.0592,0.127,0.478,0.0842,0.838,95.739,audio_features,3kKzopL09gU1FLnV3OKQq2,spotify:track:3kKzopL09gU1FLnV3OKQq2,https://api.spotify.com/v1/tracks/3kKzopL09gU1FLnV3OKQq2,https://api.spotify.com/v1/audio-analysis/3kKzopL09gU1FLnV3OKQq2,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Punk,Gorillaz,2001,Gorillaz,,7,18,0,98533,43,0.495,0.67,8,-7.581,1,0.36,0.00485,0.587,0.085,0.519,153.529,audio_features,19bvTzzRjbpxgYdz5gViIU,spotify:track:19bvTzzRjbpxgYdz5gViIU,https://api.spotify.com/v1/tracks/19bvTzzRjbpxgYdz5gViIU,https://api.spotify.com/v1/audio-analysis/19bvTzzRjbpxgYdz5gViIU,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Sound Check (Gravity),Gorillaz,2001,Gorillaz,,8,18,0,282973,44,0.58,0.586,7,-9.318,1,0.173,0.248,0.124,0.0968,0.42,81.748,audio_features,7JyVUB9LUVZgrJDFLOKdp8,spotify:track:7JyVUB9LUVZgrJDFLOKdp8,https://api.spotify.com/v1/tracks/7JyVUB9LUVZgrJDFLOKdp8,https://api.spotify.com/v1/audio-analysis/7JyVUB9LUVZgrJDFLOKdp8,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Double Bass,Gorillaz,2001,Gorillaz,,9,18,0,286933,43,0.699,0.553,8,-10.546,1,0.109,0.0613,0.819,0.13,0.569,164.847,audio_features,2SesWUNxh3idu7A2y2iY0H,spotify:track:2SesWUNxh3idu7A2y2iY0H,https://api.spotify.com/v1/tracks/2SesWUNxh3idu7A2y2iY0H,https://api.spotify.com/v1/audio-analysis/2SesWUNxh3idu7A2y2iY0H,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Rock the House,Gorillaz,2001,Gorillaz,,10,18,1,249200,51,0.754,0.825,2,-6.498,1,0.237,0.0748,7.18E-05,0.169,0.612,171.948,audio_features,5GxqKrG0zeKA8uYJMjXwj9,spotify:track:5GxqKrG0zeKA8uYJMjXwj9,https://api.spotify.com/v1/tracks/5GxqKrG0zeKA8uYJMjXwj9,https://api.spotify.com/v1/audio-analysis/5GxqKrG0zeKA8uYJMjXwj9,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
19-2000,Gorillaz,2001,Gorillaz,,11,18,0,210880,57,0.815,0.72,7,-7.311,1,0.0536,0.177,7.31E-06,0.16,0.946,89.916,audio_features,1kSWrMDt439cT64WpjJigW,spotify:track:1kSWrMDt439cT64WpjJigW,https://api.spotify.com/v1/tracks/1kSWrMDt439cT64WpjJigW,https://api.spotify.com/v1/audio-analysis/1kSWrMDt439cT64WpjJigW,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Latin Simone (Que Pasa Contigo),Gorillaz,2001,Gorillaz,,12,18,0,218867,46,0.51,0.763,6,-4.506,1,0.0701,0.0516,0.0151,0.101,0.344,173.053,audio_features,4iXOdnIBM90SxELqJry6AX,spotify:track:4iXOdnIBM90SxELqJry6AX,https://api.spotify.com/v1/tracks/4iXOdnIBM90SxELqJry6AX,https://api.spotify.com/v1/audio-analysis/4iXOdnIBM90SxELqJry6AX,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Starshine,Gorillaz,2001,Gorillaz,,13,18,0,213547,45,0.813,0.341,11,-14.411,0,0.0409,0.0654,0.69,0.0897,0.76,107.77,audio_features,3YZenaGVHjx6kXJJTEK9qj,spotify:track:3YZenaGVHjx6kXJJTEK9qj,https://api.spotify.com/v1/tracks/3YZenaGVHjx6kXJJTEK9qj,https://api.spotify.com/v1/audio-analysis/3YZenaGVHjx6kXJJTEK9qj,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Slow Country,Gorillaz,2001,Gorillaz,,14,18,0,217493,43,0.638,0.62,9,-6.681,1,0.0366,0.19,0.409,0.0945,0.358,143.713,audio_features,3oFdBAMTChekvADT8IgMNa,spotify:track:3oFdBAMTChekvADT8IgMNa,https://api.spotify.com/v1/tracks/3oFdBAMTChekvADT8IgMNa,https://api.spotify.com/v1/audio-analysis/3oFdBAMTChekvADT8IgMNa,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
M1 A1,Gorillaz,2001,Gorillaz,,15,18,0,241533,41,0.613,0.877,7,-6.213,0,0.0617,0.0513,0.283,0.346,0.232,131.205,audio_features,2qToAcex0ruZfbEbAy9OhW,spotify:track:2qToAcex0ruZfbEbAy9OhW,https://api.spotify.com/v1/tracks/2qToAcex0ruZfbEbAy9OhW,https://api.spotify.com/v1/audio-analysis/2qToAcex0ruZfbEbAy9OhW,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Dracula,Gorillaz,2001,Gorillaz,,16,18,0,281467,46,0.764,0.5,9,-12.736,1,0.0356,0.00376,0.824,0.15,0.287,121.607,audio_features,2acy7zzNEjWMpY6mg91h5N,spotify:track:2acy7zzNEjWMpY6mg91h5N,https://api.spotify.com/v1/tracks/2acy7zzNEjWMpY6mg91h5N,https://api.spotify.com/v1/audio-analysis/2acy7zzNEjWMpY6mg91h5N,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Left Hand Suzuki Method,Gorillaz,2001,Gorillaz,,17,18,0,192507,41,0.719,0.916,1,-4.312,1,0.209,0.321,0.248,0.198,0.587,94.495,audio_features,64ARxf9iGgx2mV7Hunp7b6,spotify:track:64ARxf9iGgx2mV7Hunp7b6,https://api.spotify.com/v1/tracks/64ARxf9iGgx2mV7Hunp7b6,https://api.spotify.com/v1/audio-analysis/64ARxf9iGgx2mV7Hunp7b6,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Clint Eastwood,Gorillaz,2001,Gorillaz,,5,18,1,340920,71,0.663,0.694,10,-8.627,0,0.172,0.0249,0,0.0698,0.524,167.964,audio_features,7yMiX7n9SBvadzox8T5jzT,spotify:track:7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,4,https://i.scdn.co/image/ab67616d0000b273fe36e70ab53e03bc66f28471
Cigarette Daydreams,Melophobia,2013,Cage The Elephant,,1,10,0,208760,76,0.636,0.676,2,-3.442,1,0.0263,0.0807,0,0.0831,0.273,113.98,audio_features,0lkQOB949M2gLyut86aJ1b,spotify:track:0lkQOB949M2gLyut86aJ1b,https://api.spotify.com/v1/tracks/0lkQOB949M2gLyut86aJ1b,https://api.spotify.com/v1/audio-analysis/0lkQOB949M2gLyut86aJ1b,4,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed
Come a Little Closer,Melophobia,2013,Cage The Elephant,,2,10,0,229347,67,0.44,0.778,1,-1.786,0,0.0327,0.0265,1.04E-06,0.151,0.304,148.038,audio_features,6zEvZ5Bip13TwMrheoZSju,spotify:track:6zEvZ5Bip13TwMrheoZSju,https://api.spotify.com/v1/tracks/6zEvZ5Bip13TwMrheoZSju,https://api.spotify.com/v1/audio-analysis/6zEvZ5Bip13TwMrheoZSju,4,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed
Telescope,Melophobia,2013,Cage The Elephant,,3,10,0,228293,59,0.589,0.481,0,-4.801,1,0.0285,0.273,1.33E-05,0.0986,0.176,93.568,audio_features,579XFPQju7GyJcEvIjloXn,spotify:track:579XFPQju7GyJcEvIjloXn,https://api.spotify.com/v1/tracks/579XFPQju7GyJcEvIjloXn,https://api.spotify.com/v1/audio-analysis/579XFPQju7GyJcEvIjloXn,4,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed
Spiderhead,Melophobia,2013,Cage The Elephant,,4,10,0,222813,56,0.543,0.946,2,-0.734,1,0.0454,0.00614,1.49E-05,0.106,0.547,117.962,audio_features,6WWJPStCaNrm99t3yZEN7b,spotify:track:6WWJPStCaNrm99t3yZEN7b,https://api.spotify.com/v1/tracks/6WWJPStCaNrm99t3yZEN7b,https://api.spotify.com/v1/audio-analysis/6WWJPStCaNrm99t3yZEN7b,4,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed
Teeth,Melophobia,2013,Cage The Elephant,,5,10,0,327027,42,0.295,0.976,11,-1.267,0,0.107,0.186,0.00243,0.0709,0.261,136.771,audio_features,2uYZ11IDTwj4NHW3pzBBlk,spotify:track:2uYZ11IDTwj4NHW3pzBBlk,https://api.spotify.com/v1/tracks/2uYZ11IDTwj4NHW3pzBBlk,https://api.spotify.com/v1/audio-analysis/2uYZ11IDTwj4NHW3pzBBlk,4,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed
Take It or Leave It,Melophobia,2013,Cage The Elephant,,6,10,0,207320,53,0.71,0.847,0,-3.009,1,0.0892,0.0289,0.00033,0.0613,0.65,119.944,audio_features,0gsr5bI3zgqyEgltpRWXiv,spotify:track:0gsr5bI3zgqyEgltpRWXiv,https://api.spotify.com/v1/tracks/0gsr5bI3zgqyEgltpRWXiv,https://api.spotify.com/v1/audio-analysis/0gsr5bI3zgqyEgltpRWXiv,4,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed
Hypocrite,Melophobia,2013,Cage The Elephant,,7,10,0,248987,48,0.63,0.939,9,-3.293,1,0.0323,0.143,0.0149,0.115,0.629,104.993,audio_features,04y8t5RHgTqvqbDdx5GBBW,spotify:track:04y8t5RHgTqvqbDdx5GBBW,https://api.spotify.com/v1/tracks/04y8t5RHgTqvqbDdx5GBBW,https://api.spotify.com/v1/audio-analysis/04y8t5RHgTqvqbDdx5GBBW,4,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed
Halo,Melophobia,2013,Cage The Elephant,,8,10,0,177960,51,0.575,0.985,2,-1.038,0,0.0743,0.04,0,0.161,0.477,116.006,audio_features,2aLAMBlfzcxdLIUV5NwIl0,spotify:track:2aLAMBlfzcxdLIUV5NwIl0,https://api.spotify.com/v1/tracks/2aLAMBlfzcxdLIUV5NwIl0,https://api.spotify.com/v1/audio-analysis/2aLAMBlfzcxdLIUV5NwIl0,4,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed
